property_url,property_id,text,style,full_street_line,street,unit,zip_code,beds,full_baths,half_baths,sqft,days_on_mls,list_price,list_date,new_construction,latitude,longitude,neighborhoods,county,fips_code,parking_garage,primary_photo,alt_photos,walking_time_min,transit_time_min,driving_time_min,price_per_min_walk,price_per_min_transit,price_per_min_drive,price_per_sqft,bed_bath_ratio,avg_zipcode_price,neighborhood_travel_score
https://www.realtor.com/rentals/details/44-Vale-St-1_Boston_MA_02119_M99620-32479,9962032479,"one month free if lease signed for November or December - Parking spot included. Fort Hill - 2 bed, 1 bath on two living levels as this is a Philadelphia style apartment. In unit washer/dryer and a parking spot make this best deal for city living. Brand new updates include kitchen cabinets, appliances, lights, flooring, paint, etc. All of this, just a minutes to the Orange Line in a tucked away part of Fort Hill, with easy access to Longwood Medical and Downtown Boston.",APARTMENT,44 Vale St Unit 1,44 Vale St,Unit 1,2119,2,1,0,900.0,48,2950.0,2024-09-22,False,42.322227,-71.094727,"Roxbury, Fort Hill, Highland Park",Suffolk,25025.0,,http://ap.rdcpix.com/9e76dbf5ae6fb6aa8effb8779fb4a8d9l-m1855545022od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/9e76dbf5ae6fb6aa8effb8779fb4a8d9l-m1855545022od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9e76dbf5ae6fb6aa8effb8779fb4a8d9l-m2598086824od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9e76dbf5ae6fb6aa8effb8779fb4a8d9l-m4194805809od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9e76dbf5ae6fb6aa8effb8779fb4a8d9l-m1804210162od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9e76dbf5ae6fb6aa8effb8779fb4a8d9l-m3608347966od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9e76dbf5ae6fb6aa8effb8779fb4a8d9l-m2842622327od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9e76dbf5ae6fb6aa8effb8779fb4a8d9l-m1577241839od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9e76dbf5ae6fb6aa8effb8779fb4a8d9l-m3927406726od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9e76dbf5ae6fb6aa8effb8779fb4a8d9l-m3283130141od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9e76dbf5ae6fb6aa8effb8779fb4a8d9l-m341858272od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9e76dbf5ae6fb6aa8effb8779fb4a8d9l-m913613305od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9e76dbf5ae6fb6aa8effb8779fb4a8d9l-m2817668399od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9e76dbf5ae6fb6aa8effb8779fb4a8d9l-m785206629od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9e76dbf5ae6fb6aa8effb8779fb4a8d9l-m3858428635od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9e76dbf5ae6fb6aa8effb8779fb4a8d9l-m1236287061od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9e76dbf5ae6fb6aa8effb8779fb4a8d9l-m2690471986od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9e76dbf5ae6fb6aa8effb8779fb4a8d9l-m1231008866od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9e76dbf5ae6fb6aa8effb8779fb4a8d9l-m2698501759od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9e76dbf5ae6fb6aa8effb8779fb4a8d9l-m1316338104od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9e76dbf5ae6fb6aa8effb8779fb4a8d9l-m3272582809od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9e76dbf5ae6fb6aa8effb8779fb4a8d9l-m1658247174od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9e76dbf5ae6fb6aa8effb8779fb4a8d9l-m1154941383od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9e76dbf5ae6fb6aa8effb8779fb4a8d9l-m3933733898od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9e76dbf5ae6fb6aa8effb8779fb4a8d9l-m3000778606od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9e76dbf5ae6fb6aa8effb8779fb4a8d9l-m2816903111od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9e76dbf5ae6fb6aa8effb8779fb4a8d9l-m1405185311od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/9e76dbf5ae6fb6aa8effb8779fb4a8d9l-m2936289263od-w480_h360_x2.webp?w=1080&q=75",29,20,7,101.72,147.5,421.43,3.28,2.0,3303.92,18.67
https://www.realtor.com/rentals/details/75-Centre-St-2_Boston_MA_02119_M90234-33082,9023433082,"Available 9/1. Located in Roxbury's beautiful Fort Hill neighborhood. This sunny unit features hardwood floors and high ceilings with exposed wood beams throughout. Stainless steel appliances, granite countertops, in-unit washer/dryer and mini split/AC. An expansive bedroom with two closets, one walk-in. Bedroom is large enough to fit bed plus seating or office area. Perfect location for commuters, minutes away from the orange line and other transportations. Close to North Eastern University and Longwood Medical area.",APARTMENT,75 Centre Unit 2,75 Centre,Unit 2,2119,1,1,0,700.0,78,2500.0,2024-08-23,False,42.32872,-71.095184,"Roxbury, Fort Hill, Highland Park",Suffolk,25025.0,,http://ap.rdcpix.com/95438ec08339731494718323e54a199fl-b287446869od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/95438ec08339731494718323e54a199fl-b287446869od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/95438ec08339731494718323e54a199fl-b3091429591od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/95438ec08339731494718323e54a199fl-b4235030812od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/95438ec08339731494718323e54a199fl-b1243364337od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/95438ec08339731494718323e54a199fl-b179937412od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/95438ec08339731494718323e54a199fl-b1982694113od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/95438ec08339731494718323e54a199fl-b1675662006od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/95438ec08339731494718323e54a199fl-b3994175204od-w480_h360_x2.webp?w=1080&q=75",19,19,6,131.58,131.58,416.67,3.57,1.0,3303.92,14.67
https://www.realtor.com/rentals/details/26-Alpine-St-Apt-2_Boston_MA_02119_M94889-19051,9488919051,"This spacious, well maintained three-bedroom apartment is ideally located in the heart of Roxbury, just a 2-minute walk from Nubian Square and the historic Fort Hill neighborhood. With easy access to Interstate 93, youre minutes from local shopping, restaurants, and Dorchesters South Bay Shopping Plaza. Perfect for those working or studying at the Longwood Medical Area, Boston Medical Area, Northeastern University, Simmons University, and Wentworth Institute. The Roxbury Crossing Orange Line T Stop is nearby, and Franklin Parks Golf Course, Zoo, and biking/walking paths are just 10 minutes away. Dont miss this prime Roxbury location!",APARTMENT,26 Alpine St Apt 2,26 Alpine St,Apt 2,2119,3,1,0,1000.0,60,3000.0,2024-09-10,False,42.325508,-71.086639,"Washington Park, Roxbury",Suffolk,25025.0,,http://ap.rdcpix.com/c689f5731b5b84a9ce9bef1bfe1ff81cl-m2936816528od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/c689f5731b5b84a9ce9bef1bfe1ff81cl-m2936816528od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c689f5731b5b84a9ce9bef1bfe1ff81cl-m3023449174od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c689f5731b5b84a9ce9bef1bfe1ff81cl-m2293926533od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c689f5731b5b84a9ce9bef1bfe1ff81cl-m218217635od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c689f5731b5b84a9ce9bef1bfe1ff81cl-m787494270od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c689f5731b5b84a9ce9bef1bfe1ff81cl-m477265883od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c689f5731b5b84a9ce9bef1bfe1ff81cl-m1863006507od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c689f5731b5b84a9ce9bef1bfe1ff81cl-m2301779130od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c689f5731b5b84a9ce9bef1bfe1ff81cl-m3298118552od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c689f5731b5b84a9ce9bef1bfe1ff81cl-m2153697492od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c689f5731b5b84a9ce9bef1bfe1ff81cl-m3519222698od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c689f5731b5b84a9ce9bef1bfe1ff81cl-m3454932387od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c689f5731b5b84a9ce9bef1bfe1ff81cl-m1655354408od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c689f5731b5b84a9ce9bef1bfe1ff81cl-m3413729193od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c689f5731b5b84a9ce9bef1bfe1ff81cl-m3123086207od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c689f5731b5b84a9ce9bef1bfe1ff81cl-m616322957od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c689f5731b5b84a9ce9bef1bfe1ff81cl-m2137353576od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/c689f5731b5b84a9ce9bef1bfe1ff81cl-m150988896od-w480_h360_x2.webp?w=1080&q=75",28,20,9,107.14,150.0,333.33,3.0,3.0,3303.92,19.0
https://www.realtor.com/rentals/details/431-Melnea-Cass-Blvd-Apt-610_Boston_MA_02119_M90303-20997,9030320997,"New apartments featuring thoughtful, modern design and amenities. The Melnea is located where the South End meets Roxbury. Walk to Boston's best shopping, dining, and entertainment. Close to Northeastern University, BU Medical, MBTA, I-90 and I-93.",APARTMENT,431 Melnea Cass Blvd Apt 610,431 Melnea Cass Blvd,Apt 610,2119,2,2,0,992.0,78,4390.0,2024-08-23,False,42.333645,-71.081451,"Fenway - Kenmore, South End",Suffolk,25025.0,,http://ap.rdcpix.com/d33c550cea1935c445be92cbb0032b2cl-m2107020888od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/d33c550cea1935c445be92cbb0032b2cl-m2107020888od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d33c550cea1935c445be92cbb0032b2cl-m1197986152od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d33c550cea1935c445be92cbb0032b2cl-m1935166686od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d33c550cea1935c445be92cbb0032b2cl-m3042664811od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d33c550cea1935c445be92cbb0032b2cl-m3822213898od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d33c550cea1935c445be92cbb0032b2cl-m1780867511od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d33c550cea1935c445be92cbb0032b2cl-m3271472000od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d33c550cea1935c445be92cbb0032b2cl-m1677061235od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d33c550cea1935c445be92cbb0032b2cl-m4236495813od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d33c550cea1935c445be92cbb0032b2cl-m3796355467od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d33c550cea1935c445be92cbb0032b2cl-m644942134od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d33c550cea1935c445be92cbb0032b2cl-m333618606od-w480_h360_x2.webp?w=1080&q=75",19,9,6,231.05,487.78,731.67,4.43,1.0,3303.92,11.33
https://www.realtor.com/rentals/details/3-Centre-Street-Ter-2_Boston_MA_02119_M91724-79850,9172479850,"(Apartment is next door to 147 Marcella St. Put into gps).Newer Studio on ground level in Fort Hill, Roxbury. This studio was renovated a two years ago. September 1st move in. Studio offers stainless steel appliances, newer kitchen and bathroom. Shared patio and shared coin-op washer and dryer. Central air and gas heat. Close proximity to Jackson Square Train Station and Roxbury Crossing Train Station (Orange Line). Close to Hwy 93, Backbay, Northeastern University, and other colleges and universities. Short distance to Brigham & Women Hospital, Supermarket, Downtown Boston, and much much more Move in Cost:First, Security Deposit, and half a month rent for broker's fee.",APARTMENT,3 Centre Street Ter Unit 2,3 Centre Street Ter,Unit 2,2119,0,1,0,650.0,64,1900.0,2024-09-06,False,42.325577,-71.096344,"Roxbury, Fort Hill, Highland Park",Suffolk,25025.0,,http://ap.rdcpix.com/06ef2b7fd56a227df2ac85304ed6a48fl-m2693624014od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/06ef2b7fd56a227df2ac85304ed6a48fl-m2693624014od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/06ef2b7fd56a227df2ac85304ed6a48fl-m2056168641od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/06ef2b7fd56a227df2ac85304ed6a48fl-m1144896550od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/06ef2b7fd56a227df2ac85304ed6a48fl-m4178995330od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/06ef2b7fd56a227df2ac85304ed6a48fl-m3626075283od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/06ef2b7fd56a227df2ac85304ed6a48fl-m4097663259od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/06ef2b7fd56a227df2ac85304ed6a48fl-m544320922od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/06ef2b7fd56a227df2ac85304ed6a48fl-m610133471od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/06ef2b7fd56a227df2ac85304ed6a48fl-m122986912od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/06ef2b7fd56a227df2ac85304ed6a48fl-m1915668283od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/06ef2b7fd56a227df2ac85304ed6a48fl-m228815564od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/06ef2b7fd56a227df2ac85304ed6a48fl-m2098021794od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/06ef2b7fd56a227df2ac85304ed6a48fl-m4110016461od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/06ef2b7fd56a227df2ac85304ed6a48fl-m2222474013od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/06ef2b7fd56a227df2ac85304ed6a48fl-m2836905671od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/06ef2b7fd56a227df2ac85304ed6a48fl-m187427356od-w480_h360_x2.webp?w=1080&q=75",23,19,6,82.61,100.0,316.67,2.92,0.0,3303.92,16.0
https://www.realtor.com/rentals/details/40-Dudley-St-2_Boston_MA_02119_M94948-75683,9494875683,"Renovated 3 bedrooms, 2 bath, bi-level unit. Features hardwood floors, central heat + air. Tons of area amenities, restaurants, shopping, public transit, laundry, etc. Minutes to NEU, MCPHS, Longwood, Wentworth, BMC, Nubian Sq., Roxbury Crossing, and Ruggles Station. Electric + Heat + Hot water included. NO SMOKING. NO PETS. REFERENCES, CREDIT, AND BACKGROUND CHECKS ARE REQUIRED.",CONDOS,40 Dudley St Unit 2,40 Dudley St,Unit 2,2119,3,2,0,2000.0,23,4500.0,2024-10-17,False,42.329498,-71.088097,"Roxbury, Fort Hill, Highland Park",Suffolk,25025.0,,http://ap.rdcpix.com/0347d8564fdfcd23e0918581dc171402l-m2705137510od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/0347d8564fdfcd23e0918581dc171402l-m2705137510od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/0347d8564fdfcd23e0918581dc171402l-m4209153011od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/0347d8564fdfcd23e0918581dc171402l-m672192101od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/0347d8564fdfcd23e0918581dc171402l-m1569179405od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/0347d8564fdfcd23e0918581dc171402l-m776415945od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/0347d8564fdfcd23e0918581dc171402l-m4137490514od-w480_h360_x2.webp?w=1080&q=75",20,16,7,225.0,281.25,642.86,2.25,1.5,3303.92,14.33
https://www.realtor.com/rentals/details/17-Highland-St-2CP_Boston_MA_02119_M99546-34411,9954634411,"3br/2ba; recently renovated apartment located in the historic Fort Hill neighborhood of Boston. The furnished unit has been tastefully designed and this apartment features 2 spacious bedrooms including a master bedroom suite with a walk-in closet, two full bathrooms and an open floor living space with kitchen and dining. Also plenty of closet space! This tremendous opportunity is available for the most discerning renter who appreciates luxury living, an open floor concept, gorgeous kitchen with high end cabinets, quartz countertops, and stainless steel appliances. Custom oak hardwood floors, Central Air/Heat with in unit laundry - washer and dryer. Opulent master bedroom features a walk in closet, additional closet space, and in-suite bathroom. Jamaica Pond is a quick 10 minute drive and condo is a 7 minute walk to the Orange line T Stop, several bus lines, Longwood Medical Area, Copley Square, and Downtown Boston. There is street parking on Highland and neighboring streets but no assigned parking. Condo is unfurnished. Available upon request. Rent includes water; all others paid by tenant Available for Sept 1 move in, unfurnished. min 650 Credit Score and background check needed; Broker Fee & Security upon signing lease. Students need co-signers. Rent Due on the 1st of the month. No Smoking, no dogs. Cats ok. Max Occupancy: 3 adults",APARTMENT,17 Highland St Unit 2CP,17 Highland St,Unit 2CP,2119,3,2,0,1400.0,87,4250.0,2024-08-14,False,42.329376,-71.091751,"Roxbury, Highland Park, Fort Hill",Suffolk,25025.0,,http://ap.rdcpix.com/5f068a4850402e006f9e099ea45f15d0l-m211287576od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/5f068a4850402e006f9e099ea45f15d0l-m211287576od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5f068a4850402e006f9e099ea45f15d0l-m491167819od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5f068a4850402e006f9e099ea45f15d0l-m3969537103od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5f068a4850402e006f9e099ea45f15d0l-m600292868od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5f068a4850402e006f9e099ea45f15d0l-m3033873404od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5f068a4850402e006f9e099ea45f15d0l-m2504166778od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5f068a4850402e006f9e099ea45f15d0l-m3122617154od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5f068a4850402e006f9e099ea45f15d0l-m1008289553od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5f068a4850402e006f9e099ea45f15d0l-m1722348070od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5f068a4850402e006f9e099ea45f15d0l-m1504379969od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5f068a4850402e006f9e099ea45f15d0l-m1359790031od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5f068a4850402e006f9e099ea45f15d0l-m651204174od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5f068a4850402e006f9e099ea45f15d0l-m1160425747od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5f068a4850402e006f9e099ea45f15d0l-m3995625498od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5f068a4850402e006f9e099ea45f15d0l-m3365648464od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5f068a4850402e006f9e099ea45f15d0l-m2752634119od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/5f068a4850402e006f9e099ea45f15d0l-m735609503od-w480_h360_x2.webp?w=1080&q=75",18,14,7,236.11,303.57,607.14,3.04,1.5,3303.92,13.0
https://www.realtor.com/rentals/details/15-Ruggles-St-5_Boston_MA_02119_M97930-24990,9793024990,"This is a great, spacious 2 bedroom apartment located on Ruggles St that has been recently renovated with new floors, kitchen, and bathroom. Bedrooms are ample size and have good closet space. Located very close to numerous Bust routes and MBTA T Stops. Living room and kitchen are organized in an open layout. Take a tour before its too late!",CONDOS,15 Ruggles St Unit 5,15 Ruggles St,Unit 5,2119,2,1,0,9999.0,85,2800.0,2024-08-16,False,42.331623,-71.083221,"Roxbury, Lower Roxbury",Suffolk,25025.0,,http://ap.rdcpix.com/1f65d019e1c8245a688f7f8eaa25b2e0l-m416015150od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/1f65d019e1c8245a688f7f8eaa25b2e0l-m416015150od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1f65d019e1c8245a688f7f8eaa25b2e0l-m2755464072od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1f65d019e1c8245a688f7f8eaa25b2e0l-m2810630205od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1f65d019e1c8245a688f7f8eaa25b2e0l-m1532225976od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1f65d019e1c8245a688f7f8eaa25b2e0l-m2010015456od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1f65d019e1c8245a688f7f8eaa25b2e0l-m3710742075od-w480_h360_x2.webp?w=1080&q=75",18,10,7,155.56,280.0,400.0,0.28,2.0,3303.92,11.67
https://www.realtor.com/rentals/details/132-Warren-St-Apt-4_Boston_MA_02119_M99323-59904,9932359904,Ask me for the video Don't miss out on this newly renovated two bed/one bath apartment with easy access to the heart of town! Both the kitchen and bathroom have been fully redone and the entire unit has a fresh coat of paint and trim. Stainless Steel Appliances. Granite Countertops. Have a brand new feel to your home with this beautiful rental. Easy access to Nubian Station. Grade Students & Working Professionals Welcome to Apply! Lease must go through 5/31/25,APARTMENT,132 Warren St Apt 4,132 Warren St,Apt 4,2119,2,1,0,700.0,24,2900.0,2024-10-16,False,42.326054,-71.083092,"Moreland Street Historic District, Sav-Mor, Roxbury",Suffolk,25025.0,,http://ap.rdcpix.com/bf992c162d5542bf4e7b43e7cbd112cal-m3278088051od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/bf992c162d5542bf4e7b43e7cbd112cal-m3278088051od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bf992c162d5542bf4e7b43e7cbd112cal-m1319500719od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bf992c162d5542bf4e7b43e7cbd112cal-m1770351914od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bf992c162d5542bf4e7b43e7cbd112cal-m1987291191od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bf992c162d5542bf4e7b43e7cbd112cal-m3286553886od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bf992c162d5542bf4e7b43e7cbd112cal-m3969762478od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bf992c162d5542bf4e7b43e7cbd112cal-m1177508920od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bf992c162d5542bf4e7b43e7cbd112cal-m3038033799od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bf992c162d5542bf4e7b43e7cbd112cal-m2758246708od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bf992c162d5542bf4e7b43e7cbd112cal-m1085432867od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bf992c162d5542bf4e7b43e7cbd112cal-m3977486647od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bf992c162d5542bf4e7b43e7cbd112cal-m1383227590od-w480_h360_x2.webp?w=1080&q=75",28,16,9,103.57,181.25,322.22,4.14,2.0,3303.92,17.67
https://www.realtor.com/rentals/details/20-Hawthorne-St-A_Roxbury_MA_02119_M99082-80793,9908280793,"ONE MONTH FREE!! Welcome to one of Historic Fort Hills luxury properties! This home was built from the ground up and features three spacious bedrooms, two and a half bathrooms, and an open floor plan designed for modern living. Enjoy the elegance of hardwood floors, sleek stainless steel appliances, and stunning granite countertops. Cozy up by the gas fireplace, and take advantage of the two dedicated parking spaces and ample storage. All of this is located just minutes from downtown, offering both convenience and luxury!",TOWNHOMES,20 Hawthorne St Unit A,20 Hawthorne St,Unit A,2119,3,2,1,1750.0,39,4300.0,2024-10-01,False,42.324402,-71.091347,"Roxbury, Highland Park, Fort Hill",Suffolk,25025.0,1.0,http://ap.rdcpix.com/4be93613720cfc19ec9b2433c57b8d52l-m2735968360od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/4be93613720cfc19ec9b2433c57b8d52l-m2735968360od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/4be93613720cfc19ec9b2433c57b8d52l-m379324898od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/4be93613720cfc19ec9b2433c57b8d52l-m1996470650od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/4be93613720cfc19ec9b2433c57b8d52l-m2682793855od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/4be93613720cfc19ec9b2433c57b8d52l-m530840280od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/4be93613720cfc19ec9b2433c57b8d52l-m3983355522od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/4be93613720cfc19ec9b2433c57b8d52l-m1633257257od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/4be93613720cfc19ec9b2433c57b8d52l-m3086845980od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/4be93613720cfc19ec9b2433c57b8d52l-m1372747463od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/4be93613720cfc19ec9b2433c57b8d52l-m3986475178od-w480_h360_x2.webp?w=1080&q=75",28,26,8,153.57,165.38,537.5,2.46,1.2,3303.92,20.67
